  TITLE "Exercise"
  VARIABLES = "x","t","u0","u(t)","error"
  zone I = 101, J = 1, K = 1, F = POINT
 -0.900     0.002000     0.000000     0.000000     0.000000
 -0.880     0.002000     0.000000     0.000000     0.000000
 -0.860     0.002000     0.000000     0.000000     0.000000
 -0.840     0.002000     0.000000     0.000000     0.000000
 -0.820     0.002000     0.000000     0.000007     0.000007
 -0.800     0.002000     0.000000     0.001362     0.001362
 -0.780     0.002000     0.080000     0.067127     0.012873
 -0.760     0.002000     0.160000     0.151872     0.008128
 -0.740     0.002000     0.240000     0.232065     0.007935
 -0.720     0.002000     0.320000     0.312605     0.007395
 -0.700     0.002000     0.400000     0.397110     0.002890
 -0.680     0.002000     0.320000     0.329420     0.009420
 -0.660     0.002000     0.240000     0.248034     0.008034
 -0.640     0.002000     0.160000     0.167997     0.007996
 -0.620     0.002000     0.080000     0.086565     0.006565
 -0.600     0.002000     0.000000     0.005754     0.005754
 -0.580     0.002000     0.000000     0.000082     0.000082
 -0.560     0.002000     0.000000     0.000001     0.000001
 -0.540     0.002000     0.000000     0.000000     0.000000
 -0.520     0.002000     0.000000     0.000000     0.000000
 -0.500     0.002000     0.000000     0.000000     0.000000
 -0.480     0.002000     0.000000     0.000000     0.000000
 -0.460     0.002000     0.000000     0.000000     0.000000
 -0.440     0.002000     0.000000     0.000000     0.000000
 -0.420     0.002000     0.000000     0.000000     0.000000
 -0.400     0.002000     0.000000     0.000000     0.000000
 -0.380     0.002000     0.000000     0.000000     0.000000
 -0.360     0.002000     0.000000     0.000000     0.000000
 -0.340     0.002000     0.000000     0.000000     0.000000
 -0.320     0.002000     0.000000     0.000000     0.000000
 -0.300     0.002000     0.000000     0.000000     0.000000
 -0.280     0.002000     0.000000     0.000000     0.000000
 -0.260     0.002000     0.000000     0.000001     0.000001
 -0.240     0.002000     0.000000     0.000180     0.000180
 -0.220     0.002000     0.000000     0.034558     0.034558
 -0.200     0.002000     1.000000     0.867116     0.132884
 -0.180     0.002000     1.000000     0.998167     0.001833
 -0.160     0.002000     1.000000     0.999979     0.000021
 -0.140     0.002000     1.000000     1.000000     0.000000
 -0.120     0.002000     1.000000     1.000000     0.000000
 -0.100     0.002000     1.000000     1.000000     0.000000
 -0.080     0.002000     1.000000     1.000000     0.000000
 -0.060     0.002000     1.000000     1.000000     0.000000
 -0.040     0.002000     1.000000     1.000000     0.000000
 -0.020     0.002000     1.000000     1.000000     0.000000
  0.000     0.002000     1.000000     1.000000     0.000000
  0.020     0.002000     1.000000     1.000000     0.000000
  0.040     0.002000     1.000000     1.000000     0.000000
  0.060     0.002000     1.000000     1.000000     0.000000
  0.080     0.002000     1.000000     1.000000     0.000000
  0.100     0.002000     1.000000     1.000000     0.000000
  0.120     0.002000     1.000000     1.000000     0.000000
  0.140     0.002000     1.000000     1.000000     0.000000
  0.160     0.002000     1.000000     0.999999     0.000001
  0.180     0.002000     1.000000     0.999820     0.000180
  0.200     0.002000     1.000000     0.965442     0.034558
  0.220     0.002000     0.000000     0.132884     0.132884
  0.240     0.002000     0.000000     0.001833     0.001833
  0.260     0.002000     0.000000     0.000021     0.000021
  0.280     0.002000     0.000000     0.000000     0.000000
  0.300     0.002000     0.000000     0.000000     0.000000
  0.320     0.002000     0.000000     0.000000     0.000000
  0.340     0.002000     0.000000     0.000000     0.000000
  0.360     0.002000     0.000000     0.000000     0.000000
  0.380     0.002000     0.000000     0.000005     0.000005
  0.400     0.002000     0.000000     0.001071     0.001071
  0.420     0.002000     0.062574     0.052534     0.010040
  0.440     0.002000     0.123607     0.117511     0.006096
  0.460     0.002000     0.181596     0.176022     0.005574
  0.480     0.002000     0.235114     0.229981     0.005133
  0.500     0.002000     0.282843     0.278368     0.004475
  0.520     0.002000     0.323607     0.319874     0.003733
  0.540     0.002000     0.356403     0.353506     0.002897
  0.560     0.002000     0.380423     0.378434     0.001988
  0.580     0.002000     0.395075     0.394044     0.001032
  0.600     0.002000     0.400000     0.399951     0.000049
  0.620     0.002000     0.395075     0.396009     0.000934
  0.640     0.002000     0.380423     0.382317     0.001895
  0.660     0.002000     0.356403     0.359211     0.002808
  0.680     0.002000     0.323607     0.327260     0.003653
  0.700     0.002000     0.282843     0.287251     0.004408
  0.720     0.002000     0.235114     0.240168     0.005054
  0.740     0.002000     0.181596     0.187162     0.005566
  0.760     0.002000     0.123607     0.129587     0.005980
  0.780     0.002000     0.062574     0.067621     0.005048
  0.800     0.002000     0.000000     0.004529     0.004529
  0.820     0.002000     0.000000     0.000065     0.000065
  0.840     0.002000     0.000000     0.000001     0.000001
  0.860     0.002000     0.000000     0.000000     0.000000
  0.880     0.002000     0.000000     0.000000     0.000000
  0.900     0.002000     0.000000     0.000000     0.000000
  0.920     0.002000     0.000000     0.000000     0.000000
  0.940     0.002000     0.000000     0.000000     0.000000
  0.960     0.002000     0.000000     0.000000     0.000000
  0.980     0.002000     0.000000     0.000000     0.000000
  1.000     0.002000     0.000000     0.000000     0.000000
